timestamp,model,call_type,in_tokens,out_tokens,latency_ms,usd,query_id,iteration,policy
2026-08-31T07:06:06.073991+00:00,gemini-embedding-001,embed,36,0,655.0301000006584,5.399999999999999e-06,,0,ingest
2026-08-31T07:06:07.029959+00:00,gemini-embedding-001,embed,73,0,945.341600001484,1.0949999999999998e-05,,0,ingest
2026-08-31T07:06:07.729332+00:00,gemini-embedding-001,embed,145,0,689.1759000009188,2.1749999999999997e-05,,0,ingest
2026-08-31T07:06:08.689319+00:00,gemini-embedding-001,embed,143,0,950.8595999996032,2.1449999999999996e-05,,0,ingest
2026-08-31T07:06:09.334306+00:00,gemini-embedding-001,embed,84,0,633.6143000007723,1.26e-05,,0,ingest
2026-08-31T07:06:10.268969+00:00,gemini-embedding-001,embed,156,0,924.0145999992819,2.34e-05,,0,ingest
2026-08-31T07:06:12.018509+00:00,gemini-embedding-001,embed,70,0,1736.8306999997003,1.05e-05,,0,ingest
2026-08-31T07:06:13.538284+00:00,gemini-embedding-001,embed,185,0,1075.1629000005778,2.7749999999999997e-05,,0,ingest
2026-08-31T07:06:14.476412+00:00,gemini-embedding-001,embed,259,0,927.6666999994632,3.8849999999999996e-05,,0,ingest
2026-08-31T07:06:15.189761+00:00,gemini-embedding-001,embed,88,0,701.8705000009504,1.3199999999999997e-05,,0,ingest
2026-08-31T07:06:16.351115+00:00,gemini-embedding-001,embed,216,0,1150.362899999891,3.2399999999999995e-05,,0,ingest
2026-08-31T07:06:16.964837+00:00,gemini-embedding-001,embed,118,0,602.8329000000667,1.7699999999999997e-05,,0,ingest
2026-08-31T07:06:17.828287+00:00,gemini-embedding-001,embed,28,0,851.7276000002312,4.2e-06,,0,ingest
2026-08-31T07:06:18.787472+00:00,gemini-embedding-001,embed,178,0,948.4849000000395,2.6699999999999995e-05,,0,ingest
2026-08-31T07:06:19.433860+00:00,gemini-embedding-001,embed,91,0,635.9228000001167,1.3649999999999998e-05,,0,ingest
2026-08-31T07:06:20.102737+00:00,gemini-embedding-001,embed,113,0,656.867699999566,1.695e-05,,0,ingest
2026-08-31T07:06:20.801501+00:00,gemini-embedding-001,embed,155,0,689.0960999990057,2.325e-05,,0,ingest
2026-08-31T07:06:21.498192+00:00,gemini-embedding-001,embed,78,0,686.7614999991929,1.17e-05,,0,ingest
2026-08-31T07:06:22.166460+00:00,gemini-embedding-001,embed,62,0,656.7701000003581,9.299999999999999e-06,,0,ingest
2026-08-31T07:06:23.151913+00:00,gemini-embedding-001,embed,223,0,974.568999999974,3.345e-05,,0,ingest
2026-08-31T07:06:24.026081+00:00,gemini-embedding-001,embed,156,0,862.4626999990141,2.34e-05,,0,ingest
2026-08-31T07:06:24.675348+00:00,gemini-embedding-001,embed,52,0,637.838800001191,7.799999999999998e-06,,0,ingest
2026-08-31T07:06:25.329613+00:00,gemini-embedding-001,embed,134,0,643.2671999991726,2.01e-05,,0,ingest
2026-08-31T07:06:26.277347+00:00,gemini-embedding-001,embed,119,0,937.3775000003661,1.7849999999999997e-05,,0,ingest
2026-08-31T07:06:26.923833+00:00,gemini-embedding-001,embed,166,0,636.4484999994602,2.49e-05,,0,ingest
2026-08-31T07:06:27.841087+00:00,gemini-embedding-001,embed,215,0,905.8559999994031,3.225e-05,,0,ingest
2026-08-31T07:06:28.979117+00:00,gemini-embedding-001,embed,264,0,1127.1299,3.96e-05,,0,ingest
2026-08-31T07:06:29.889568+00:00,gemini-embedding-001,embed,49,0,898.7766999998712,7.35e-06,,0,ingest
2026-08-31T07:06:30.697210+00:00,gemini-embedding-001,embed,128,0,795.3352999993513,1.92e-05,,0,ingest
2026-08-31T07:06:31.430015+00:00,gemini-embedding-001,embed,97,0,722.3747999996704,1.455e-05,,0,ingest
2026-08-31T07:06:32.091137+00:00,gemini-embedding-001,embed,107,0,648.9574000006542,1.6049999999999997e-05,,0,ingest
2026-08-31T07:06:33.038922+00:00,gemini-embedding-001,embed,215,0,936.5398000009009,3.225e-05,,0,ingest
2026-08-31T07:06:33.938206+00:00,gemini-embedding-001,embed,238,0,886.9434999996884,3.5699999999999994e-05,,0,ingest
2026-08-31T07:06:34.909985+00:00,gemini-embedding-001,embed,188,0,959.7821000006661,2.8199999999999998e-05,,0,ingest
2026-08-31T07:06:36.105249+00:00,gemini-embedding-001,embed,240,0,1182.9273000003013,3.5999999999999994e-05,,0,ingest
2026-08-31T07:06:37.128893+00:00,gemini-embedding-001,embed,69,0,1011.5812000003643,1.035e-05,,0,ingest
2026-08-31T07:06:38.389618+00:00,gemini-embedding-001,embed,196,0,1249.2963000004238,2.94e-05,,0,ingest
2026-08-31T07:06:39.243931+00:00,gemini-embedding-001,embed,208,0,842.6545000002079,3.119999999999999e-05,,0,ingest
2026-08-31T07:06:40.100393+00:00,gemini-embedding-001,embed,167,0,845.4173000009177,2.505e-05,,0,ingest
2026-08-31T07:06:40.996240+00:00,gemini-embedding-001,embed,251,0,886.1782000003586,3.7649999999999994e-05,,0,ingest
2026-08-31T07:06:42.009076+00:00,gemini-embedding-001,embed,49,0,1002.6467999996385,7.35e-06,,0,ingest
2026-08-31T07:06:42.967698+00:00,gemini-embedding-001,embed,123,0,946.4482000003045,1.8449999999999998e-05,,0,ingest
2026-08-31T07:06:43.967890+00:00,gemini-embedding-001,embed,170,0,989.1657999996823,2.55e-05,,0,ingest
2026-08-31T07:06:44.654272+00:00,gemini-embedding-001,embed,143,0,675.9958000002371,2.1449999999999996e-05,,0,ingest
2026-08-31T07:06:45.360560+00:00,gemini-embedding-001,embed,162,0,693.8843999996607,2.4299999999999998e-05,,0,ingest
2026-08-31T07:06:46.014512+00:00,gemini-embedding-001,embed,85,0,642.2426999997697,1.275e-05,,0,ingest
2026-08-31T07:06:46.691590+00:00,gemini-embedding-001,embed,122,0,666.9066999984352,1.8299999999999998e-05,,0,ingest
2026-08-31T07:06:47.350742+00:00,gemini-embedding-001,embed,202,0,648.202800000945,3.0299999999999998e-05,,0,ingest
2026-08-31T07:06:48.005513+00:00,gemini-embedding-001,embed,98,0,644.2502999998396,1.47e-05,,0,ingest
2026-08-31T07:06:48.970934+00:00,gemini-embedding-001,embed,116,0,953.4204999999929,1.74e-05,,0,ingest
2026-08-31T07:06:49.656468+00:00,gemini-embedding-001,embed,133,0,674.0516999998363,1.995e-05,,0,ingest
2026-08-31T07:06:50.377716+00:00,gemini-embedding-001,embed,127,0,710.9062999988964,1.905e-05,,0,ingest
2026-08-31T07:06:51.055873+00:00,gemini-embedding-001,embed,185,0,667.4994000004517,2.7749999999999997e-05,,0,ingest
2026-08-31T07:06:52.208772+00:00,gemini-embedding-001,embed,251,0,1141.6206000012608,3.7649999999999994e-05,,0,ingest
2026-08-31T07:06:52.936695+00:00,gemini-embedding-001,embed,57,0,714.7604999991017,8.55e-06,,0,ingest
2026-08-31T07:06:53.859644+00:00,gemini-embedding-001,embed,81,0,911.7544000000635,1.2149999999999999e-05,,0,ingest
2026-08-31T07:06:54.778311+00:00,gemini-embedding-001,embed,240,0,908.1301000005624,3.5999999999999994e-05,,0,ingest
2026-08-31T07:06:56.579000+00:00,gemini-embedding-001,embed,153,0,1282.269000001179,2.295e-05,,0,ingest
2026-08-31T07:06:57.247587+00:00,gemini-embedding-001,embed,65,0,658.4516000002623,9.75e-06,,0,ingest
2026-08-31T07:06:57.928065+00:00,gemini-embedding-001,embed,120,0,669.2129000002751,1.7999999999999997e-05,,0,ingest
2026-08-31T07:06:58.588792+00:00,gemini-embedding-001,embed,92,0,650.3197999991244,1.3799999999999998e-05,,0,ingest
2026-08-31T07:06:59.237324+00:00,gemini-embedding-001,embed,39,0,636.9837000002008,5.85e-06,,0,ingest
2026-08-31T07:07:00.181123+00:00,gemini-embedding-001,embed,227,0,932.6917999987927,3.405e-05,,0,ingest
2026-08-31T07:07:00.818294+00:00,gemini-embedding-001,embed,138,0,626.5181000017037,2.07e-05,,0,ingest
2026-08-31T07:07:01.703844+00:00,gemini-embedding-001,embed,189,0,874.3479999993724,2.8349999999999998e-05,,0,ingest
2026-08-31T07:07:02.598641+00:00,gemini-embedding-001,embed,256,0,884.0956000003644,3.84e-05,,0,ingest
2026-08-31T07:07:03.476141+00:00,gemini-embedding-001,embed,241,0,867.198300000382,3.615e-05,,0,ingest
2026-08-31T07:07:04.158984+00:00,gemini-embedding-001,embed,63,0,671.4140999993106,9.45e-06,,0,ingest
2026-08-31T07:07:05.045717+00:00,gemini-embedding-001,embed,270,0,875.6567000000359,4.05e-05,,0,ingest
2026-08-31T07:07:05.722210+00:00,gemini-embedding-001,embed,104,0,665.72830000041,1.5599999999999996e-05,,0,ingest
2026-08-31T07:07:06.382437+00:00,gemini-embedding-001,embed,64,0,648.8026000006357,9.6e-06,,0,ingest
2026-08-31T07:07:07.357925+00:00,gemini-embedding-001,embed,175,0,964.1438000016933,2.6249999999999998e-05,,0,ingest
2026-08-31T07:07:08.059378+00:00,gemini-embedding-001,embed,71,0,691.26949999918,1.0649999999999998e-05,,0,ingest
2026-08-31T07:07:08.726723+00:00,gemini-embedding-001,embed,95,0,656.5194000013435,1.4249999999999999e-05,,0,ingest
2026-08-31T07:07:09.634398+00:00,gemini-embedding-001,embed,243,0,896.4797999997245,3.645e-05,,0,ingest
2026-08-31T07:07:10.529763+00:00,gemini-embedding-001,embed,142,0,884.1446999995242,2.1299999999999996e-05,,0,ingest
2026-08-31T07:07:11.427604+00:00,gemini-embedding-001,embed,247,0,885.990299999321,3.705e-05,,0,ingest
2026-08-31T07:07:12.105916+00:00,gemini-embedding-001,embed,124,0,667.6655999999639,1.8599999999999998e-05,,0,ingest
2026-08-31T07:07:13.288280+00:00,gemini-embedding-001,embed,135,0,1170.9678999995958,2.025e-05,,0,ingest
2026-08-31T07:07:14.020783+00:00,gemini-embedding-001,embed,112,0,721.1569000010059,1.68e-05,,0,ingest
2026-08-31T07:07:15.179201+00:00,gemini-embedding-001,embed,228,0,1144.9338000002172,3.42e-05,,0,ingest
2026-08-31T07:07:16.131317+00:00,gemini-embedding-001,embed,179,0,940.4540000014094,2.6849999999999995e-05,,0,ingest
2026-08-31T07:07:17.118151+00:00,gemini-embedding-001,embed,190,0,974.9446000005264,2.8499999999999998e-05,,0,ingest
2026-08-31T07:07:18.279877+00:00,gemini-embedding-001,embed,254,0,1149.2490999989968,3.81e-05,,0,ingest
2026-08-31T07:07:19.329238+00:00,gemini-embedding-001,embed,198,0,1038.359299998774,2.97e-05,,0,ingest
2026-08-31T07:07:20.289552+00:00,gemini-embedding-001,embed,236,0,948.1322999999975,3.539999999999999e-05,,0,ingest
2026-08-31T07:07:21.156535+00:00,gemini-embedding-001,embed,133,0,855.2546999999322,1.995e-05,,0,ingest
2026-08-31T07:07:22.053045+00:00,gemini-embedding-001,embed,203,0,885.1966999991419,3.0449999999999998e-05,,0,ingest
2026-08-31T07:07:22.734041+00:00,gemini-embedding-001,embed,58,0,669.7899999999208,8.7e-06,,0,ingest
2026-08-31T07:07:23.688672+00:00,gemini-embedding-001,embed,72,0,941.0275999998703,1.0799999999999998e-05,,0,ingest
2026-08-31T07:07:24.427715+00:00,gemini-embedding-001,embed,181,0,728.836099999171,2.7149999999999996e-05,,0,ingest
2026-08-31T07:07:25.372703+00:00,gemini-embedding-001,embed,228,0,932.7143999998952,3.42e-05,,0,ingest
2026-08-31T07:07:26.320593+00:00,gemini-embedding-001,embed,96,0,934.9115000004531,1.44e-05,,0,ingest
2026-08-31T07:07:27.290507+00:00,gemini-embedding-001,embed,24,0,955.9018999989348,3.6e-06,,0,ingest
2026-08-31T07:07:27.988960+00:00,gemini-embedding-001,embed,196,0,685.7655999992858,2.94e-05,,0,ingest
2026-08-31T07:07:28.898472+00:00,gemini-embedding-001,embed,206,0,897.380799999155,3.09e-05,,0,ingest
2026-08-31T07:07:29.568453+00:00,gemini-embedding-001,embed,46,0,659.414799998558,6.899999999999999e-06,,0,ingest
2026-08-31T07:07:30.471104+00:00,gemini-embedding-001,embed,88,0,891.5113000002748,1.3199999999999997e-05,,0,ingest
2026-08-31T07:07:31.182933+00:00,gemini-embedding-001,embed,118,0,698.4874999998283,1.7699999999999997e-05,,0,ingest
2026-08-31T07:07:32.171518+00:00,gemini-embedding-001,embed,88,0,976.838200000202,1.3199999999999997e-05,,0,ingest
2026-08-31T07:07:32.929257+00:00,gemini-embedding-001,embed,69,0,744.8938000015914,1.035e-05,,0,ingest
2026-08-31T07:07:33.678463+00:00,gemini-embedding-001,embed,34,0,737.2846999987814,5.1e-06,,0,ingest
2026-08-31T07:07:34.303611+00:00,gemini-embedding-001,embed,89,0,614.1738000005716,1.3349999999999998e-05,,0,ingest
2026-08-31T07:07:35.034562+00:00,gemini-embedding-001,embed,63,0,719.2070000000967,9.45e-06,,0,ingest
2026-08-31T07:07:35.919163+00:00,gemini-embedding-001,embed,93,0,873.8168999989284,1.3949999999999999e-05,,0,ingest
2026-08-31T07:07:37.038579+00:00,gemini-embedding-001,embed,71,0,1106.7614999992657,1.0649999999999998e-05,,0,ingest
2026-08-31T07:07:38.006685+00:00,gemini-embedding-001,embed,231,0,956.1145000006945,3.465e-05,,0,ingest
2026-08-31T07:07:39.539677+00:00,gemini-embedding-001,embed,94,0,1081.3756000006833,1.4099999999999999e-05,,0,ingest
2026-08-31T07:07:40.502588+00:00,gemini-embedding-001,embed,178,0,948.9971000002697,2.6699999999999995e-05,,0,ingest
2026-08-31T07:07:41.192090+00:00,gemini-embedding-001,embed,139,0,676.279200000863,2.085e-05,,0,ingest
2026-08-31T07:07:41.859384+00:00,gemini-embedding-001,embed,109,0,654.3732000009186,1.6349999999999998e-05,,0,ingest
2026-08-31T07:07:42.830931+00:00,gemini-embedding-001,embed,79,0,960.0123999989592,1.1849999999999998e-05,,0,ingest
2026-08-31T07:07:43.541262+00:00,gemini-embedding-001,embed,125,0,697.3237999991397,1.875e-05,,0,ingest
2026-08-31T07:07:44.259957+00:00,gemini-embedding-001,embed,94,0,707.7086999997846,1.4099999999999999e-05,,0,ingest
2026-08-31T07:07:44.979815+00:00,gemini-embedding-001,embed,102,0,707.591099999263,1.53e-05,,0,ingest
2026-08-31T07:07:45.630657+00:00,gemini-embedding-001,embed,85,0,639.5171999993181,1.275e-05,,0,ingest
2026-08-31T07:07:46.298103+00:00,gemini-embedding-001,embed,71,0,656.5568999994866,1.0649999999999998e-05,,0,ingest
2026-08-31T07:07:47.040634+00:00,gemini-embedding-001,embed,129,0,729.2605000002368,1.935e-05,,0,ingest
2026-08-31T07:07:47.662299+00:00,gemini-embedding-001,embed,121,0,610.06499999894,1.8149999999999997e-05,,0,ingest
2026-08-31T07:07:48.335573+00:00,gemini-embedding-001,embed,91,0,661.4140000001498,1.3649999999999998e-05,,0,ingest
2026-08-31T07:07:48.982718+00:00,gemini-embedding-001,embed,148,0,635.5745000000752,2.2199999999999998e-05,,0,ingest
2026-08-31T07:07:49.652625+00:00,gemini-embedding-001,embed,89,0,657.7001000005112,1.3349999999999998e-05,,0,ingest
2026-08-31T07:07:50.580306+00:00,gemini-embedding-001,embed,103,0,914.1329000012774,1.545e-05,,0,ingest
2026-08-31T07:07:51.220896+00:00,gemini-embedding-001,embed,59,0,628.7592999997287,8.849999999999998e-06,,0,ingest
2026-08-31T07:07:52.161830+00:00,gemini-embedding-001,embed,156,0,929.400799999712,2.34e-05,,0,ingest
2026-08-31T07:07:53.052074+00:00,gemini-embedding-001,embed,188,0,876.5901000006124,2.8199999999999998e-05,,0,ingest
2026-08-31T07:07:53.939439+00:00,gemini-embedding-001,embed,277,0,874.409399999422,4.155e-05,,0,ingest
2026-08-31T07:07:54.599179+00:00,gemini-embedding-001,embed,128,0,648.1985999998869,1.92e-05,,0,ingest
2026-08-31T07:07:55.498793+00:00,gemini-embedding-001,embed,257,0,887.7591000000393,3.8549999999999995e-05,,0,ingest
2026-08-31T07:07:56.412897+00:00,gemini-embedding-001,embed,52,0,901.7712000004394,7.799999999999998e-06,,0,ingest
2026-08-31T07:07:57.119553+00:00,gemini-embedding-001,embed,188,0,694.4411999993463,2.8199999999999998e-05,,0,ingest
2026-08-31T07:07:58.300497+00:00,gemini-embedding-001,embed,245,0,1169.519399998535,3.675e-05,,0,ingest
2026-08-31T07:07:59.031430+00:00,gemini-embedding-001,embed,87,0,717.3621000001731,1.3049999999999999e-05,,0,ingest
2026-08-31T07:07:59.963064+00:00,gemini-embedding-001,embed,256,0,920.1575999995839,3.84e-05,,0,ingest
2026-08-31T07:08:00.624176+00:00,gemini-embedding-001,embed,82,0,648.6077000008663,1.2299999999999999e-05,,0,ingest
2026-08-31T07:08:01.570704+00:00,gemini-embedding-001,embed,151,0,933.5656000002928,2.2649999999999998e-05,,0,ingest
2026-08-31T07:08:02.250371+00:00,gemini-embedding-001,embed,129,0,666.0487999997713,1.935e-05,,0,ingest
2026-08-31T07:08:03.120742+00:00,gemini-embedding-001,embed,231,0,859.02569999962,3.465e-05,,0,ingest
2026-08-31T07:08:04.036701+00:00,gemini-embedding-001,embed,183,0,904.6247999995103,2.7449999999999996e-05,,0,ingest
2026-08-31T07:08:04.918646+00:00,gemini-embedding-001,embed,233,0,869.5733999993536,3.4949999999999996e-05,,0,ingest
2026-08-31T07:08:05.594355+00:00,gemini-embedding-001,embed,145,0,663.5078999988764,2.1749999999999997e-05,,0,ingest
2026-08-31T07:08:06.465815+00:00,gemini-embedding-001,embed,189,0,859.2821999991429,2.8349999999999998e-05,,0,ingest
2026-08-31T07:08:07.335116+00:00,gemini-embedding-001,embed,172,0,856.4488000010897,2.5799999999999997e-05,,0,ingest
2026-08-31T07:08:08.072998+00:00,gemini-embedding-001,embed,87,0,725.1564000016515,1.3049999999999999e-05,,0,ingest
2026-08-31T07:08:08.991875+00:00,gemini-embedding-001,embed,153,0,906.5186000007088,2.295e-05,,0,ingest
2026-08-31T07:08:09.959364+00:00,gemini-embedding-001,embed,106,0,955.233099999532,1.5899999999999997e-05,,0,ingest
2026-08-31T07:08:10.614166+00:00,gemini-embedding-001,embed,164,0,643.4305000002496,2.4599999999999998e-05,,0,ingest
2026-08-31T07:08:11.277278+00:00,gemini-embedding-001,embed,101,0,650.0511000012921,1.5149999999999999e-05,,0,ingest
2026-08-31T07:08:12.241786+00:00,gemini-embedding-001,embed,249,0,952.0594000005076,3.735e-05,,0,ingest
2026-08-31T07:08:13.179499+00:00,gemini-embedding-001,embed,80,0,926.6078000000562,1.1999999999999999e-05,,0,ingest
2026-08-31T07:08:14.521740+00:00,gemini-embedding-001,embed,239,0,1327.5534000003972,3.585e-05,,0,ingest
2026-08-31T07:08:15.410228+00:00,gemini-embedding-001,embed,225,0,875.5277000000206,3.375e-05,,0,ingest
2026-08-31T07:08:16.358804+00:00,gemini-embedding-001,embed,125,0,936.306900001,1.875e-05,,0,ingest
2026-08-31T07:08:17.210460+00:00,gemini-embedding-001,embed,271,0,839.9647999995068,4.065e-05,,0,ingest
2026-08-31T07:08:18.093232+00:00,gemini-embedding-001,embed,208,0,871.7397000000346,3.119999999999999e-05,,0,ingest
2026-08-31T07:08:18.814679+00:00,gemini-embedding-001,embed,117,0,709.6519999995508,1.755e-05,,0,ingest
2026-08-31T07:08:19.684297+00:00,gemini-embedding-001,embed,268,0,855.7524000007106,4.02e-05,,0,ingest
2026-08-31T07:08:21.193718+00:00,gemini-embedding-001,embed,253,0,1069.8333000000275,3.7949999999999994e-05,,0,ingest
2026-08-31T07:08:22.067680+00:00,gemini-embedding-001,embed,146,0,862.2365999999602,2.1899999999999997e-05,,0,ingest
2026-08-31T07:08:22.999435+00:00,gemini-embedding-001,embed,236,0,919.7354999996605,3.539999999999999e-05,,0,ingest
2026-08-31T07:08:23.874413+00:00,gemini-embedding-001,embed,164,0,860.4543000001286,2.4599999999999998e-05,,0,ingest
2026-08-31T07:08:25.019401+00:00,gemini-embedding-001,embed,260,0,1133.438799999567,3.9e-05,,0,ingest
2026-08-31T07:08:26.169492+00:00,gemini-embedding-001,embed,62,0,1136.656500000754,9.299999999999999e-06,,0,ingest
2026-08-31T07:08:26.909409+00:00,gemini-embedding-001,embed,73,0,728.6524999999529,1.0949999999999998e-05,,0,ingest
2026-08-31T07:08:27.770657+00:00,gemini-embedding-001,embed,100,0,846.9221000013931,1.4999999999999999e-05,,0,ingest
2026-08-31T07:08:28.626042+00:00,gemini-embedding-001,embed,169,0,843.5602999998082,2.535e-05,,0,ingest
2026-08-31T07:08:29.334971+00:00,gemini-embedding-001,embed,95,0,696.5785000011238,1.4249999999999999e-05,,0,ingest
2026-08-31T07:08:30.481140+00:00,gemini-embedding-001,embed,128,0,1134.0478000001895,1.92e-05,,0,ingest
2026-08-31T07:08:31.650681+00:00,gemini-embedding-001,embed,267,0,1157.0862000007764,4.005e-05,,0,ingest
2026-08-31T07:08:32.324143+00:00,gemini-embedding-001,embed,59,0,660.0316999993083,8.849999999999998e-06,,0,ingest
2026-08-31T07:08:33.269231+00:00,gemini-embedding-001,embed,60,0,931.1613999998372,8.999999999999999e-06,,0,ingest
2026-08-31T07:08:34.168374+00:00,gemini-embedding-001,embed,148,0,887.8227000004699,2.2199999999999998e-05,,0,ingest
2026-08-31T07:08:34.821398+00:00,gemini-embedding-001,embed,40,0,640.8322999996017,5.999999999999999e-06,,0,ingest
2026-08-31T07:08:35.497621+00:00,gemini-embedding-001,embed,197,0,664.4210000013118,2.955e-05,,0,ingest
2026-08-31T07:08:36.418901+00:00,gemini-embedding-001,embed,80,0,908.4173000010196,1.1999999999999999e-05,,0,ingest
2026-08-31T07:08:37.350025+00:00,gemini-embedding-001,embed,45,0,919.573400000445,6.749999999999999e-06,,0,ingest
2026-08-31T07:08:38.257928+00:00,gemini-embedding-001,embed,101,0,894.6163000000524,1.5149999999999999e-05,,0,ingest
2026-08-31T07:08:39.220139+00:00,gemini-embedding-001,embed,118,0,948.4636999986833,1.7699999999999997e-05,,0,ingest
2026-08-31T07:08:39.904361+00:00,gemini-embedding-001,embed,153,0,670.6773000005342,2.295e-05,,0,ingest
2026-08-31T07:08:40.631946+00:00,gemini-embedding-001,embed,154,0,715.3833000011218,2.31e-05,,0,ingest
2026-08-31T07:08:41.342278+00:00,gemini-embedding-001,embed,165,0,695.4036999995878,2.475e-05,,0,ingest
2026-08-31T07:08:42.040659+00:00,gemini-embedding-001,embed,138,0,686.5312999998423,2.07e-05,,0,ingest
2026-08-31T07:08:42.971632+00:00,gemini-embedding-001,embed,200,0,919.0486000006786,2.9999999999999997e-05,,0,ingest
2026-08-31T07:08:43.960265+00:00,gemini-embedding-001,embed,82,0,976.3361000004807,1.2299999999999999e-05,,0,ingest
2026-08-31T07:08:44.643069+00:00,gemini-embedding-001,embed,51,0,670.6063999990874,7.65e-06,,0,ingest
2026-08-31T07:08:45.280008+00:00,gemini-embedding-001,embed,32,0,623.6908000009862,4.8e-06,,0,ingest
2026-08-31T07:08:45.924980+00:00,gemini-embedding-001,embed,89,0,632.3259000000689,1.3349999999999998e-05,,0,ingest
2026-08-31T07:08:46.858856+00:00,gemini-embedding-001,embed,150,0,921.0100999989663,2.2499999999999998e-05,,0,ingest
2026-08-31T07:08:47.538887+00:00,gemini-embedding-001,embed,73,0,667.8734000015538,1.0949999999999998e-05,,0,ingest
2026-08-31T07:08:48.430702+00:00,gemini-embedding-001,embed,21,0,878.5996999995405,3.15e-06,,0,ingest
2026-08-31T07:08:49.167527+00:00,gemini-embedding-001,embed,20,0,725.0440000007075,2.9999999999999997e-06,,0,ingest
2026-08-31T07:08:49.859542+00:00,gemini-embedding-001,embed,105,0,679.941600001257,1.5749999999999997e-05,,0,ingest
2026-08-31T07:08:50.734259+00:00,gemini-embedding-001,embed,195,0,860.6914000010875,2.925e-05,,0,ingest
2026-08-31T07:08:51.451932+00:00,gemini-embedding-001,embed,107,0,704.9272000003839,1.6049999999999997e-05,,0,ingest
2026-08-31T07:08:52.092988+00:00,gemini-embedding-001,embed,65,0,629.158899999311,9.75e-06,,0,ingest
2026-08-31T07:08:52.731053+00:00,gemini-embedding-001,embed,122,0,624.3469000000914,1.8299999999999998e-05,,0,ingest
2026-08-31T07:08:53.397576+00:00,gemini-embedding-001,embed,161,0,652.9456000007485,2.4149999999999997e-05,,0,ingest
2026-08-31T07:08:54.204305+00:00,gemini-embedding-001,embed,101,0,794.3995000005089,1.5149999999999999e-05,,0,ingest
2026-08-31T07:08:54.919917+00:00,gemini-embedding-001,embed,98,0,703.1655000009778,1.47e-05,,0,ingest
2026-08-31T07:08:55.576716+00:00,gemini-embedding-001,embed,117,0,643.6721000009129,1.755e-05,,0,ingest
2026-08-31T07:08:56.258361+00:00,gemini-embedding-001,embed,93,0,669.7301999993215,1.3949999999999999e-05,,0,ingest
2026-08-31T07:08:56.933401+00:00,gemini-embedding-001,embed,83,0,662.6481999992393,1.245e-05,,0,ingest
2026-08-31T07:08:57.575498+00:00,gemini-embedding-001,embed,135,0,629.1363000000274,2.025e-05,,0,ingest
2026-08-31T07:08:58.462296+00:00,gemini-embedding-001,embed,175,0,873.6317999992025,2.6249999999999998e-05,,0,ingest
2026-08-31T07:08:59.115160+00:00,gemini-embedding-001,embed,105,0,640.8955999995669,1.5749999999999997e-05,,0,ingest
2026-08-31T07:08:59.821465+00:00,gemini-embedding-001,embed,100,0,691.0124000005453,1.4999999999999999e-05,,0,ingest
2026-08-31T07:09:00.761149+00:00,gemini-embedding-001,embed,125,0,927.1153999998205,1.875e-05,,0,ingest
2026-08-31T07:09:02.309660+00:00,gemini-embedding-001,embed,238,0,1115.5128999998851,3.5699999999999994e-05,,0,ingest
2026-08-31T07:09:03.008070+00:00,gemini-embedding-001,embed,76,0,682.2787000000972,1.14e-05,,0,ingest
2026-08-31T07:09:03.849497+00:00,gemini-embedding-001,embed,141,0,829.0637000009156,2.1149999999999996e-05,,0,ingest
2026-08-31T07:09:04.497922+00:00,gemini-embedding-001,embed,108,0,636.4943999997195,1.6199999999999997e-05,,0,ingest
2026-08-31T07:09:05.174053+00:00,gemini-embedding-001,embed,99,0,663.570400000026,1.485e-05,,0,ingest
2026-08-31T07:09:05.830521+00:00,gemini-embedding-001,embed,88,0,643.1066999994073,1.3199999999999997e-05,,0,ingest
2026-08-31T07:09:06.639700+00:00,gemini-embedding-001,embed,89,0,796.3435999990907,1.3349999999999998e-05,,0,ingest
2026-08-31T07:09:07.981425+00:00,gemini-embedding-001,embed,271,0,1329.8126000008779,4.065e-05,,0,ingest
2026-08-31T07:09:08.696644+00:00,gemini-embedding-001,embed,93,0,701.4137000005576,1.3949999999999999e-05,,0,ingest
2026-08-31T07:09:09.376391+00:00,gemini-embedding-001,embed,86,0,667.8754000004119,1.2899999999999998e-05,,0,ingest
2026-08-31T07:09:10.061008+00:00,gemini-embedding-001,embed,125,0,671.5125000009721,1.875e-05,,0,ingest
2026-08-31T07:09:10.700840+00:00,gemini-embedding-001,embed,62,0,626.3569999991887,9.299999999999999e-06,,0,ingest
2026-08-31T07:09:11.449590+00:00,gemini-embedding-001,embed,162,0,736.6060000003927,2.4299999999999998e-05,,0,ingest
2026-08-31T07:09:12.642207+00:00,gemini-embedding-001,embed,248,0,1178.5976000010123,3.7199999999999996e-05,,0,ingest
2026-08-31T07:09:13.607699+00:00,gemini-embedding-001,embed,99,0,952.7986000011879,1.485e-05,,0,ingest
2026-08-31T07:09:14.340789+00:00,gemini-embedding-001,embed,90,0,720.3843999996025,1.3499999999999998e-05,,0,ingest
2026-08-31T07:09:15.209765+00:00,gemini-embedding-001,embed,166,0,856.7160000002332,2.49e-05,,0,ingest
2026-08-31T07:09:16.143044+00:00,gemini-embedding-001,embed,268,0,919.3009999999049,4.02e-05,,0,ingest
2026-08-31T07:09:17.061653+00:00,gemini-embedding-001,embed,47,0,904.8397999995359,7.049999999999999e-06,,0,ingest
